light_brown,middle_brown,dark_brown,white,black,blue_grey,mean_R,mean_G,mean_B,std_R,std_G,std_B,img_id
0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,135.33679450644502,59.94150971154791,54.433689030555584,7.201225221361199,15.435066640056402,15.70765196082915,PAT_106_159_325
0.0,0.875,0.0,0.0,0.0,0.125,153.9060271418198,127.13563627142722,122.76882618570164,13.171856581072063,18.933387439651007,25.112196512804296,PAT_435_854_68
0.0,0.0,0.25,0.0,0.0,0.75,79.16199994381809,74.75380267640139,71.2645857895033,9.68777144742944,9.610828283755318,8.588124857132929,PAT_1902_3790_168
0.0,0.7333333333333333,0.2,0.0,0.0,0.0,129.47139177951254,60.627339347890455,49.87788203772939,13.617269034139085,13.277198799753336,11.084897732271784,PAT_42_58_13
0.05555555555555555,0.2777777777777778,0.0,0.05555555555555555,0.0,0.5555555555555556,173.2801994642527,139.35937140860082,145.5851114917323,28.191120027248843,37.306638905491155,36.90183244042921,PAT_302_651_529
0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,178.74504831340613,149.8336793475995,151.7841344898975,7.591969937775616,10.549248644770799,12.553469012941491,PAT_359_4450_86
0.0,0.5714285714285714,0.0,0.0,0.0,0.42857142857142855,139.24120071444906,130.4963737340793,111.88382727436449,11.186297383445577,17.376597353925007,23.481218376156775,PAT_107_160_609
0.0,1.0,0.0,0.0,0.0,0.0,149.59143880822174,63.557231755609905,50.539619083537666,0.0,0.0,0.0,PAT_134_201_587
0.0,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,171.87803519023458,97.12330598817165,52.77894944633615,27.57972512410697,29.287303049156336,22.50297589747513,PAT_1453_1567_250
0.0,1.0,0.0,0.0,0.0,0.0,145.68670983657108,80.62658032685785,59.158495220474876,0.0,0.0,0.0,PAT_79_120_532
0.0,1.0,0.0,0.0,0.0,0.0,135.0196802666966,111.60734174337992,96.55313103761773,0.0,0.0,0.0,PAT_1926_3871_371
,,,,,,,,,,,,PAT_724_1369_896
0.2,0.8,0.0,0.0,0.0,0.0,167.2490143065444,123.77733573318926,116.2427786934016,23.339487962744528,18.840667292529325,17.883545058489446,PAT_1582_2574_34
0.0,1.0,0.0,0.0,0.0,0.0,145.5962002412546,109.43365500603132,88.2047647768396,0.0,0.0,0.0,PAT_1006_53_716
0.0,1.0,0.0,0.0,0.0,0.0,136.1189669473769,104.17722729126021,84.74306307319465,0.0,0.0,0.0,PAT_1431_1495_511
0.0,1.0,0.0,0.0,0.0,0.0,139.4677931773959,102.06062110321224,98.86988205392986,0.0,0.0,0.0,PAT_944_1795_371
0.0,1.0,0.0,0.0,0.0,0.0,124.36851589900608,92.92694789466503,81.56168736799295,0.0,0.0,0.0,PAT_793_1512_327
0.0,1.0,0.0,0.0,0.0,0.0,156.23635141454287,90.44838671966309,80.94382744914655,0.0,0.0,0.0,PAT_394_1562_579
0.0,0.0,0.0,0.0,0.0,1.0,72.71706541026745,83.46760080768519,94.91451997797218,0.0,0.0,0.0,PAT_1842_3615_850
0.0,0.36666666666666664,0.26666666666666666,0.0,0.36666666666666664,0.0,105.70550688136392,79.77737672339613,75.04690546439836,27.454328496414554,24.53276259320579,22.533601829990815,PAT_621_1183_56
0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,164.88016962575264,98.57180985920465,93.06899452079143,13.266116472864326,19.63084683086275,20.682655401442062,PAT_374_762_794
0.0,1.0,0.0,0.0,0.0,0.0,152.06467998645425,94.27779659103732,91.91138954735304,0.0,0.0,0.0,PAT_265_406_276
0.0,0.0,1.0,0.0,0.0,0.0,89.71030006018395,71.42274954862032,60.34726162840689,0.0,0.0,0.0,PAT_1074_322_662
0.0,0.0,0.0,0.0,0.0,0.5,169.96346375821517,146.8190148641964,155.44236884879038,0.0,0.0,0.0,PAT_289_1399_481
0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,182.7246754715461,132.02764495691895,128.11602366259595,15.66837260244418,28.089866985350525,27.33932749097596,PAT_1803_3463_639
0.0,1.0,0.0,0.0,0.0,0.0,175.61480186480188,124.54458041958041,120.34178321678321,0.0,0.0,0.0,PAT_1029_135_239
,,,,,,,,,,,,PAT_2020_4174_799
0.0,1.0,0.0,0.0,0.0,0.0,137.25431564800814,68.99038916545274,64.01608903863287,0.0,0.0,0.0,PAT_682_1292_986
1.0,0.0,0.0,0.0,0.0,0.0,203.07733491969066,146.85782272456865,117.16418798334325,0.0,0.0,0.0,PAT_805_1517_154
0.0,0.5,0.5,0.0,0.0,0.0,111.84091122948462,94.21950984366782,87.5444155966948,18.251318357315434,16.233740755683563,12.344316599046024,PAT_680_1289_182
0.0,1.0,0.0,0.0,0.0,0.0,129.7390901190872,100.42896258429056,99.91486676084973,0.0,0.0,0.0,PAT_53_1370_245
,,,,,,,,,,,,PAT_868_1657_698
0.0,0.0,0.0,0.0,0.0,1.0,135.016043866775,135.42181153533716,137.98354995938257,0.0,0.0,0.0,PAT_183_283_495
0.0,1.0,0.0,0.0,0.0,0.0,154.09737462407546,97.47551410225174,101.20698203690125,0.0,0.0,0.0,PAT_479_919_97
0.0,0.16666666666666666,0.0,0.0,0.4166666666666667,0.4166666666666667,110.51758813247994,84.35468330313064,76.03945383678546,42.845684250525835,43.58341001583033,40.92094563556909,PAT_333_1469_499
0.0,0.0,0.0,0.0,0.0,1.0,173.02722228354133,158.78930574648038,163.74122274510665,0.0,0.0,0.0,PAT_867_1650_901
0.3076923076923077,0.6153846153846154,0.0,0.0,0.0,0.07692307692307693,186.25530194546434,122.86731683561327,117.91885299771597,5.400093198485756,12.517817672047132,10.234015934430927,PAT_620_1176_980
0.0,0.75,0.25,0.0,0.0,0.0,121.0944589453673,97.34424727118125,79.15329722278409,22.5667978170127,18.187409586317735,17.88284807178866,PAT_26_37_865
0.0,1.0,0.0,0.0,0.0,0.0,142.74722493939518,104.27325309403311,98.90011908306045,0.0,0.0,0.0,PAT_2051_4356_460
0.0,1.0,0.0,0.0,0.0,0.0,136.9844544222298,105.3930870891223,104.25398170111824,0.0,0.0,0.0,PAT_1381_1314_517
0.0,1.0,0.0,0.0,0.0,0.0,128.33140575519784,91.91114782688523,76.33640827940694,0.0,0.0,0.0,PAT_544_3299_671
0.8,0.2,0.0,0.0,0.0,0.0,205.685198870637,139.36879366942404,124.1959144284062,12.649056076976663,12.280362325919413,12.504609436553082,PAT_2025_4229_541
0.0,1.0,0.0,0.0,0.0,0.0,141.84623233666142,95.48654185090223,80.30407223029466,0.0,0.0,0.0,PAT_814_1532_545
0.0,1.0,0.0,0.0,0.0,0.0,168.82237515112064,126.4448680988252,124.34768591710845,0.0,0.0,0.0,PAT_1014_86_861
0.0,0.09090909090909091,0.2727272727272727,0.0,0.2727272727272727,0.36363636363636365,107.59993545924992,98.42916632363205,94.33973457631838,34.91561814101169,31.472521786923558,35.073500913619064,PAT_1984_4038_265
0.4,0.4,0.0,0.0,0.0,0.0,211.5011920335775,131.3677753657893,104.84438081124225,10.413559488716459,17.442969085202314,17.109164661160314,PAT_920_1747_19
0.0,1.0,0.0,0.0,0.0,0.0,162.45932350390285,69.93790112749349,74.5271465741544,0.0,0.0,0.0,PAT_838_1585_282
0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,152.12855371307253,129.54472314353242,117.94272233376275,7.94120493482896,12.84737537021195,14.293023424491295,PAT_1255_876_939
0.0,0.0,0.0,0.0,0.0,1.0,125.25423626423442,127.1651010360348,127.9359047935484,0.0,0.0,0.0,PAT_701_4056_457
0.0,0.2727272727272727,0.45454545454545453,0.0,0.2727272727272727,0.0,105.08033234881695,68.43959253481138,50.01295966687698,30.51443184897778,20.136912074354445,15.336060608169976,PAT_411_815_692
0.0,0.0,0.0,0.0,0.0,1.0,153.9551724137931,158.48425787106447,147.33508245877064,0.0,0.0,0.0,PAT_795_1508_925
0.06666666666666667,0.8666666666666667,0.0,0.0,0.0,0.06666666666666667,159.64061342530698,111.67741631605692,99.23799528411598,13.478584503701637,26.722584879184705,25.006769142801758,PAT_288_441_312
0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.14285714285714285,175.4905046772714,118.90330659157515,121.1408859581016,11.308711537358654,16.894472594375145,18.67199096663904,PAT_692_1308_364
0.0,0.1111111111111111,0.0,0.0,0.0,0.8888888888888888,162.80947762943975,144.87229007143497,134.44726913673583,10.539954017715445,11.952335997819219,11.547206046738744,PAT_1278_965_701
0.0,0.3333333333333333,0.0,0.0,0.0,0.0,210.74283347141667,136.97928748964372,99.37133388566697,0.0,0.0,0.0,PAT_1094_381_85
0.0,1.0,0.0,0.0,0.0,0.0,150.56026138858815,105.90754452986255,105.45066823178409,0.0,0.0,0.0,PAT_645_4043_374
0.0,1.0,0.0,0.0,0.0,0.0,165.34465900757763,116.09117575165007,115.3869876965697,0.0,0.0,0.0,PAT_963_1820_823
0.0,0.45454545454545453,0.0,0.0,0.0,0.5454545454545454,139.22361798793094,120.08600174331193,119.55837857715461,15.645988413936394,17.753977003139035,20.048123448040954,PAT_241_367_89
0.25,0.75,0.0,0.0,0.0,0.0,189.7271602177376,102.7973411946654,65.95872591660523,19.99383672849818,31.321354631855073,27.811470573107734,PAT_882_1677_789
0.0,0.0,0.0,0.0,0.0,1.0,149.1674196937511,144.49532552668566,137.39634227686045,0.0,0.0,0.0,PAT_1725_3222_943
0.1,0.4,0.0,0.0,0.0,0.3,173.2275519305273,136.39178034849087,133.4157033900908,11.573531499485052,27.418155192935078,32.37880262706091,PAT_98_152_562
0.0,0.0,0.0,0.0,0.0,1.0,181.30630068621335,169.15221459762947,160.49844042420466,0.0,0.0,0.0,PAT_1884_3730_813
0.0,1.0,0.0,0.0,0.0,0.0,152.7413742860472,96.91940348525448,106.74758130318227,0.0,0.0,0.0,PAT_369_755_391
0.0,1.0,0.0,0.0,0.0,0.0,148.60694234878594,102.78594679881445,74.3771417191967,0.0,0.0,0.0,PAT_1276_957_406
0.0,1.0,0.0,0.0,0.0,0.0,160.3619353487398,94.33708022062416,87.05864693150873,0.0,0.0,0.0,PAT_1070_305_907
0.0,0.6,0.0,0.0,0.0,0.4,147.6034301374425,112.24417868743376,120.21966697834601,11.442506751694637,16.76398942203243,17.351053490796474,PAT_1688_3066_491
1.0,0.0,0.0,0.0,0.0,0.0,195.823259762309,133.6237691001698,121.96129032258062,0.0,0.0,0.0,PAT_981_1848_906
0.1111111111111111,0.7777777777777778,0.0,0.1111111111111111,0.0,0.0,189.22357649982692,137.75785007464154,123.87744077351708,14.450479450383268,36.12181935344229,44.39862977834429,PAT_409_812_974
0.0,0.09090909090909091,0.09090909090909091,0.0,0.045454545454545456,0.7727272727272727,106.83069165877936,107.49550904996279,105.42260056913756,25.015350780919388,31.59354284916098,31.668186282107328,PAT_276_425_539
0.0,0.9333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,142.66474035541387,88.47825742242715,86.96176521760636,0.0,0.0,0.0,PAT_430_848_476
0.0,0.36363636363636365,0.36363636363636365,0.0,0.18181818181818182,0.09090909090909091,128.4981063920764,73.31813912265878,78.3797683460647,32.27526509309259,36.53923397493086,36.63643800425372,PAT_419_832_706
0.0,0.4,0.0,0.0,0.0,0.6,145.3781425218969,142.4638152651364,133.0965657743377,13.666553491092813,17.71447266558709,21.45945082317317,PAT_1423_1472_18
0.0,0.5,0.2,0.0,0.0,0.3,131.83869106536764,97.57444883936523,107.71542866283096,14.160953907009254,30.907078671458397,37.708801498772175,PAT_55_84_506
0.0,1.0,0.0,0.0,0.0,0.0,148.2284886692792,115.80913841085919,98.5609700687227,0.0,0.0,0.0,PAT_1710_3160_488
0.0,1.0,0.0,0.0,0.0,0.0,160.258119596931,87.54400672978728,61.78201213509599,0.0,0.0,0.0,PAT_1818_3568_132
0.0,0.8,0.0,0.0,0.0,0.2,144.50686896377312,98.43893244384239,102.48572852416376,22.187292793056223,18.77495793287597,19.323680509937226,PAT_1414_1429_59
0.1,0.2,0.0,0.0,0.0,0.4,177.48486104474583,141.20692433760394,146.04787323611473,23.646114121155676,21.020599265931736,26.772545763467424,PAT_1573_2499_849
0.0,1.0,0.0,0.0,0.0,0.0,139.9436405642024,80.24160992217898,68.38041099221786,0.0,0.0,0.0,PAT_377_1580_534
0.0,1.0,0.0,0.0,0.0,0.0,118.73787709029283,89.63805614600842,79.31945215233323,0.0,0.0,0.0,PAT_802_1516_910
1.0,0.0,0.0,0.0,0.0,0.0,176.34927910659223,154.88674056171345,145.74756229685812,0.0,0.0,0.0,PAT_962_1823_942
0.0,0.0,0.0,0.0,1.0,0.0,46.06769439495389,30.532967565432667,27.225580892602668,0.0,0.0,0.0,PAT_1109_437_254
,,,,,,,,,,,,PAT_1210_738_915
0.0,1.0,0.0,0.0,0.0,0.0,144.30851575655518,74.15792638922288,67.01536564830401,0.0,0.0,0.0,PAT_1492_1705_578
0.0,0.6875,0.0625,0.0,0.0,0.25,144.72908965750824,97.97020860060451,94.89376629130139,19.710302498939704,33.40775867659319,39.85952107458561,PAT_492_937_958
0.0,0.75,0.0,0.0,0.0,0.25,144.1281545435299,114.69797842150703,105.18000606884411,13.922503613630084,15.662213042394022,14.185370875711094,PAT_1400_1372_276
0.0,0.2857142857142857,0.5714285714285714,0.0,0.14285714285714285,0.0,99.35385665970078,70.74187455899941,55.75780555691415,16.96490698182178,11.75115206913975,10.203015105669346,PAT_966_1825_584
0.0,1.0,0.0,0.0,0.0,0.0,146.6124784321386,104.87072305238178,106.24522251521955,0.0,0.0,0.0,PAT_263_404_410
0.0,0.47058823529411764,0.0,0.0,0.0,0.0,203.22060117302016,106.91306451612911,105.64000000000024,0.0,0.0,0.0,PAT_549_1043_676
0.0,0.625,0.25,0.0,0.0625,0.0,145.22456995930176,54.45240557522599,44.50221833687615,25.690609291873354,28.29699429986131,25.920578260437267,PAT_461_895_72
0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,160.71159842705475,107.66840207399783,92.82265257766643,35.79761103290083,39.854879440775605,37.17819469264846,PAT_875_1669_946
0.0,0.4,0.4,0.0,0.0,0.2,120.16881925072035,97.97084080879546,92.85534828765317,25.599881574432192,27.738510727967235,27.031333477487475,PAT_1721_3219_737
0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,185.2584611538424,131.24710804282336,118.70958444159382,22.399359584294857,22.156362958934153,19.891074609372886,PAT_714_1337_709
0.0,1.0,0.0,0.0,0.0,0.0,160.72982832261357,99.51381063967676,88.58141795881711,0.0,0.0,0.0,PAT_426_842_458
0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,143.8125183568493,120.98723498700227,135.14603392099315,9.064216916395807,12.375698535591823,13.08944277642673,PAT_847_1610_165
0.0,1.0,0.0,0.0,0.0,0.0,140.52549893842894,93.9988110403397,94.25730360934166,0.0,0.0,0.0,PAT_168_1486_97
0.0,1.0,0.0,0.0,0.0,0.0,157.88237221494106,99.36091087811266,71.21625163827002,0.0,0.0,0.0,PAT_441_861_415
0.0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,80.56463045704182,88.80583573686609,92.2124309277803,19.745597755697332,21.717764087960532,21.805840689173344,PAT_958_1812_62
0.4166666666666667,0.5,0.0,0.0,0.0,0.08333333333333333,186.52582929736,117.61794054169621,100.04641079475016,16.382653721861,27.24266102020689,25.96029743082971,PAT_319_680_832
0.0,0.0,1.0,0.0,0.0,0.0,104.90934024074359,57.62471430748133,45.772360201127526,0.0,0.0,0.0,PAT_999_20_223
0.0,1.0,0.0,0.0,0.0,0.0,178.9445196211096,126.86825826406346,107.4955538372318,0.0,0.0,0.0,PAT_1305_4097_251
0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,123.84187286034452,87.75936171786228,76.69084381403827,28.115807088714888,25.68365132761231,19.62802251797703,PAT_796_1510_130
0.0,1.0,0.0,0.0,0.0,0.0,152.95117232249692,106.15157455258243,116.1431226292608,0.0,0.0,0.0,PAT_963_1819_298
0.3,0.6,0.0,0.0,0.0,0.0,175.50286528534792,145.48306696722847,118.12630467565866,29.314349112148946,26.005743674399298,20.875377640460172,PAT_1730_3236_7
0.0,1.0,0.0,0.0,0.0,0.0,154.7266319852327,104.96598981932102,75.47401689321467,0.0,0.0,0.0,PAT_1546_1871_376
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,193.41787739192063,168.8332742735646,148.41105598866037,0.0,0.0,0.0,PAT_2154_4783_625
0.14814814814814814,0.7407407407407407,0.037037037037037035,0.037037037037037035,0.0,0.037037037037037035,159.07704005227234,112.21931631507569,111.70253714939491,27.94995386062857,31.536130852105387,30.938800450111096,PAT_413_819_268
0.0,1.0,0.0,0.0,0.0,0.0,169.86455331412108,116.87463976945243,110.17276657060519,0.0,0.0,0.0,PAT_1414_1432_969
0.041666666666666664,0.75,0.041666666666666664,0.0,0.0,0.125,161.4123297213681,119.50437827125447,117.54323943349986,17.386769944197297,29.382740491633903,28.482140203801904,PAT_690_1309_981
0.0,0.7272727272727273,0.09090909090909091,0.0,0.0,0.18181818181818182,134.2827640849417,101.64043859951782,98.78022063675121,21.51083372788337,26.168924221773842,25.996948131534232,PAT_2127_4662_596
0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,181.33663786012963,141.51394406875812,144.7336005186536,16.90268543262883,28.413846317047607,24.08381231402656,PAT_1552_1895_190
0.0,0.03571428571428571,0.0,0.0,0.0,0.9642857142857143,158.9735245939863,139.22302327072538,129.02847924171894,0.0,0.0,0.0,PAT_1754_3308_390
0.0,0.25,0.25,0.0,0.5,0.0,94.7539363136267,62.639189932208005,61.34011311202003,29.617161675164407,28.296504505848787,26.810382097157277,PAT_118_180_386
0.0,0.75,0.125,0.0,0.125,0.0,104.38152669033236,66.11163697505741,57.07686040618952,23.020245365788128,19.06465938023624,16.927217020784816,PAT_850_1611_332
0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,145.3900981609752,124.01045795999863,118.37810063750744,26.203318532456038,37.44092852727749,39.35780994914141,PAT_771_1488_562
0.0,0.6363636363636364,0.18181818181818182,0.0,0.0,0.18181818181818182,131.29178095613736,112.22980172173504,103.07749921743603,24.922223542918925,24.592362312682994,23.9091326657334,PAT_1410_1410_46
0.0,1.0,0.0,0.0,0.0,0.0,167.51727989079905,113.0181706981986,86.75552876731821,0.0,0.0,0.0,PAT_365_751_709
0.4166666666666667,0.5,0.0,0.0,0.0,0.0,192.36548762259258,136.59242210633624,122.24507105196,16.681773345221004,23.721826315697264,22.99412671941267,PAT_63_1075_498
0.0,0.5,0.0,0.0,0.0,0.5,149.43483987212647,120.17540215423881,109.89461840728612,14.659563212161927,16.978231631101664,19.764864886161888,PAT_207_3951_140
0.0,0.6,0.2,0.0,0.0,0.0,137.14582159588764,70.88220218698831,49.449253668931306,17.681321526740312,31.403485550286746,29.856610880937552,PAT_483_925_716
0.0,0.5,0.5,0.0,0.0,0.0,122.4998648293576,53.706824567078144,57.798525924044526,8.864269861323336,10.241883342083629,8.468767210907483,PAT_875_1670_121
0.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,147.5488117790398,98.79883863305828,97.6189834990802,7.938287121721814,19.88609245376216,21.81825874722889,PAT_645_1300_463
0.0,1.0,0.0,0.0,0.0,0.0,163.27505852770324,91.41257695309119,78.18995491199169,0.0,0.0,0.0,PAT_514_967_300
0.03571428571428571,0.14285714285714285,0.0,0.03571428571428571,0.0,0.5357142857142857,165.02421167849064,163.69338953109644,140.22280446237642,19.849632427050025,21.584218796188864,21.82519844248312,PAT_1286_1000_517
0.5,0.0,0.0,0.0,0.0,0.0,218.9649699987754,166.12155598187664,159.4636597412129,0.0,0.0,0.0,PAT_330_698_211
,,,,,,,,,,,,PAT_1062_264_741
0.5,0.0,0.0,0.0,0.0,0.5,177.8364743348019,144.90594387901274,133.28952327525795,5.477924248497473,9.085337962698219,10.425229483221813,PAT_792_4351_858
0.5,0.375,0.0,0.0,0.0,0.0,184.90662245380753,123.95985358926015,118.46111166430737,25.05764155186607,25.296022208530665,26.643158419776512,PAT_1728_3234_299
0.0,0.5769230769230769,0.11538461538461539,0.0,0.0,0.3076923076923077,129.47036406977656,105.1370421177336,102.91114593087059,24.199711141127057,26.122953067739694,24.89382158304757,PAT_722_1377_120
0.1875,0.8125,0.0,0.0,0.0,0.0,174.0127563482368,121.12302063091403,117.8373664225729,5.720298265451817,9.528376807937143,8.157679171133275,PAT_2076_4459_450
0.0,0.5,0.0,0.0,0.0,0.5,149.58654870778668,117.79574400536902,132.09133767695434,6.029899991962054,16.060775370027763,17.69497420198848,PAT_280_431_466
0.0,0.75,0.0,0.0,0.0,0.0,196.11109909715108,119.53803319457221,93.68805752284129,0.0,0.0,0.0,PAT_2008_4126_489
0.0,1.0,0.0,0.0,0.0,0.0,127.3289925208972,97.71682064818924,94.50192110280138,0.0,0.0,0.0,PAT_1411_1414_355
0.0,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,156.1761214517589,130.00908463798618,125.87411536865663,14.616248903895055,27.94210418246316,28.17376859717099,PAT_655_926_447
0.5,0.2777777777777778,0.0,0.0,0.0,0.0,207.18204364106157,146.31071378937807,101.19268152250726,15.130531493261941,16.03136715533094,16.67027347459031,PAT_1651_2914_833
0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,197.84804220682054,148.8181650646528,150.6042272463204,23.628929608812157,33.85821782935221,36.418717580760536,PAT_396_796_394
0.5,0.5,0.0,0.0,0.0,0.0,170.14252092983446,139.05877039592332,130.28596523287433,8.403762967051918,11.648126155800561,14.544885118649304,PAT_1701_3135_5
0.0,0.2727272727272727,0.0,0.0,0.0,0.7272727272727273,160.74310705698142,145.35639480813109,138.7079559134801,11.400159170022874,16.702583555862688,19.654967839846876,PAT_2042_4301_636
0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,189.02600817769687,139.80616192980926,124.3637305541788,7.44015346659657,11.241740927651705,13.475070760364673,PAT_216_331_678
0.0,1.0,0.0,0.0,0.0,0.0,142.54800687325613,104.12153541963438,103.24212341261905,0.0,0.0,0.0,PAT_747_1408_427
0.0,0.85,0.0,0.0,0.0,0.1,146.0405003258042,130.5333152379173,123.81447519868534,16.394768045538854,26.486841408016595,22.288381285995555,PAT_691_1311_686
0.0,1.0,0.0,0.0,0.0,0.0,140.0390647276875,85.39891645280866,67.36840604505274,0.0,0.0,0.0,PAT_34_47_108
0.0,0.0,0.0,0.0,0.0,1.0,170.6247798495986,168.35772925927017,163.63588754391355,0.0,0.0,0.0,PAT_1277_964_152
0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.0,204.17944782217057,132.55506099297375,123.83117899434988,19.61392012684992,18.161326388034837,14.375295712596781,PAT_361_1568_456
0.0,0.5882352941176471,0.0,0.0,0.0,0.4117647058823529,156.63924568652146,123.66020238666164,136.3697745108635,12.198104642985527,24.097060693067164,28.810294175126238,PAT_162_252_773
0.0,1.0,0.0,0.0,0.0,0.0,115.0452727732527,84.96740226933527,73.85525551563023,0.0,0.0,0.0,PAT_1794_3435_711
0.0,0.4,0.0,0.0,0.0,0.6,165.95766436200583,142.77876824641177,128.4318372272068,11.86495359443461,19.360378888152177,24.9581719386955,PAT_1702_3548_386
0.0,1.0,0.0,0.0,0.0,0.0,145.40742427260986,96.32110500801721,100.52963163237274,0.0,0.0,0.0,PAT_267_412_275
0.0,0.9333333333333333,0.0,0.0,0.0,0.06666666666666667,141.94156938997696,103.52234086954962,101.03645687801585,10.030187224574533,13.864027891724561,13.714501480371077,PAT_395_795_43
0.0,0.8181818181818182,0.18181818181818182,0.0,0.0,0.0,127.02583731600984,89.19169691433974,70.93961316366008,21.122222858178645,19.1212484538312,17.140751048532987,PAT_465_901_627
0.0,1.0,0.0,0.0,0.0,0.0,142.24766553480475,81.20394736842104,64.33106960950762,0.0,0.0,0.0,PAT_306_1646_903
0.0,1.0,0.0,0.0,0.0,0.0,146.90580188396228,101.78064438711226,76.9419811603769,0.0,0.0,0.0,PAT_249_380_366
0.0,0.6,0.0,0.0,0.0,0.4,142.34488070442058,117.87126743249388,117.51928941830505,15.585236319205947,23.963537896126894,24.371782930263294,PAT_985_1856_397
