img_id,Angular Second Moment (Energy),Contrast,Correlation,Sum of Squares: Variance,Inverse Difference Moment,Sum Average,Sum Variance,Sum Entropy,Entropy,Difference Variance,Difference Entropy,Information Measure of Corelation 1,Information Measure of Corelation 2
PAT_1755_3309_828.png,0.275378206469939,0.00783308886788972,0.974621769835896,0.0532681853036985,0.67732943910731,0.559606134752998,0.0532580312073785,0.418342361069129,0.306820036419426,0.552074090393247,0.166636827186487,0.352204902327475,0.977975383770417
PAT_1554_4170_992.png,0.041186285583574,0.0489758182055979,0.987826483700659,0.450613537481623,0.363537566541593,0.542123920050299,0.450128938672448,0.794602214604468,0.672221957421024,0.249743739712177,0.451226607602953,0.384595632272605,0.993172103068378
PAT_797_1511_805.png,0.106508926769318,0.00554327440226609,0.99952637210301,0.323153682817679,0.703144272627498,0.522555875284584,0.32363034788398,0.758355905157615,0.490260576453911,0.514501486746858,0.131614538617827,0.125566340978221,0.999532768738574
PAT_217_1290_283.png,0.111687757472171,0.0214663315136418,0.979094333708861,0.138709351553966,0.531578731979948,0.590615874758299,0.138469097556299,0.62330540243156,0.509517576551761,0.351153197521782,0.302827703244318,0.382839792816577,0.987237344078151
PAT_319_679_533.png,0.0772453176090253,0.0421333857621567,0.960896442742474,0.1425464489757,0.407278480171774,0.418408548577219,0.141759203068501,0.628207659069502,0.576358350415325,0.314518440310157,0.422156296058008,0.502027664321477,0.972694634767461
PAT_1381_1314_517.png,0.217685258151291,0.0518046564137723,0.883791296178306,0.0577716989171573,0.485617038156339,0.507309586312553,0.0565919842511725,0.421572637730985,0.416487583278561,0.297270675451081,0.400795415340089,0.580559561758105,0.920796644205234
PAT_156_241_538.png,0.243839039531427,0.0114043607432581,0.967684444009354,0.0551993583878095,0.663975034645663,0.627137737837723,0.0550966834833795,0.444035858171073,0.342558023236362,0.529727078860338,0.207818728970015,0.379817053296828,0.975675207641286
PAT_742_1470_425.png,0.0276483175915521,0.181608711885273,0.945252901400061,0.425829527972407,0.27361396515357,0.498256282555706,0.421756647636214,0.788198159296732,0.784587308645747,0.108964378078835,0.647365076213213,0.59701866396108,0.966430551303203
PAT_849_1612_143.png,0.052338089446529,0.124806463463471,0.941768059976987,0.277353440862608,0.361033520815036,0.620680206092975,0.274566454786955,0.74653299267707,0.718479470899087,0.151447532786733,0.566776430543146,0.552589360379568,0.972527918299774
PAT_738_1552_843.png,0.148035600144106,0.0414084656400962,0.899799353280823,0.0541205684392286,0.420496855380365,0.605088634329845,0.0532132947166116,0.447670539443561,0.468580106246986,0.253079168951073,0.411116934233473,0.638859586003466,0.897100036227581
PAT_2093_4542_192.png,0.225868740332589,0.0136135534007314,0.970331439797332,0.0689995108105515,0.637336059029217,0.876330196263372,0.068859478323475,0.479710977318265,0.373175454342992,0.392345857569445,0.223553082570955,0.374829248124836,0.979711599081766
PAT_1818_3568_132.png,0.275606855064118,0.00173273805217843,0.992676252699419,0.0756010058069551,0.838288670993617,0.458258624143277,0.0757893081513131,0.508146057408192,0.28707552770125,0.78385761590889,0.0482058569564138,0.144806426270059,0.995959487793359
PAT_963_1819_298.png,0.472791793882358,0.018783102751924,0.919086802571074,0.0316528346896203,0.68998495104973,0.545730233329195,0.0313155803898025,0.302075894661694,0.261311610338528,0.50998244459435,0.23954424624045,0.489593503725691,0.933394636686705
PAT_398_799_163.png,0.0545435666260029,0.0204042962036812,0.99645985213437,0.45900252807741,0.496013196716085,0.281970940777022,0.459295719173789,0.805179678028745,0.614106814473695,0.445679576490935,0.299369667226043,0.274686085490951,0.997359199218751
PAT_985_1856_397.png,0.0707974688355558,0.0647782381795142,0.963486402700645,0.228236370352684,0.442813064027965,0.522694123454141,0.226978269704428,0.720892027369158,0.64110255239255,0.215957818406922,0.449344171166995,0.459650275692871,0.984267153334415
PAT_196_300_749.png,0.078440903736447,0.0544305020652907,0.928697279508634,0.100937408217682,0.334592167146947,0.408724907816063,0.099755488936014,0.567749311519147,0.573651957960195,0.269102917381589,0.468386645357381,0.610138873152335,0.936944838348422
PAT_2022_4184_111.png,0.14293521609386,0.0540676149487293,0.830324510640813,0.0397641450641202,0.321387523268356,0.509350503107004,0.0384954809446248,0.386240843971852,0.457067972604561,0.264943093492452,0.473748276273598,0.737373423844041,0.799872708200772
PAT_1061_254_813.png,0.312045670259996,0.00842893547385408,0.959172901487439,0.0344135344178761,0.65730315931244,0.653965711558208,0.034357706446628,0.348646360640232,0.270168893155029,0.571616812474458,0.177240571090886,0.412452464841515,0.960792451590079
PAT_531_1004_189.png,0.19096533541559,0.0396297312125066,0.877180379387961,0.0414267230758798,0.405671528677871,0.457817054096181,0.0405470324268191,0.368755280751209,0.396472491392755,0.339373292811842,0.400663939118261,0.647651566577957,0.871550783024938
PAT_1837_3608_851.png,0.186593649394221,0.009813170174958,0.975454724911751,0.0644842579421906,0.597897545915481,0.377350289482206,0.0644388027176368,0.48605975202379,0.371074177748596,0.607719740284419,0.196853840049664,0.359918543957545,0.98184242961201
PAT_400_801_376.png,0.106549913451004,0.101381252478027,0.829928966946803,0.0765805253661469,0.366974949260729,0.5088075990979,0.0741038178575183,0.507429659815698,0.544178180175862,0.189714709558436,0.517099345729112,0.670008399558935,0.893243588316853
PAT_935_1786_482.png,0.110330858706907,0.0924076454719661,0.796914750091381,0.0574489777449635,0.330965037424826,0.957722310998789,0.0551822345062255,0.455726304797812,0.536910671141895,0.138553113332323,0.539548275543854,0.756326655801922,0.806058677855948
PAT_330_1440_532.png,0.0528181654732486,0.102645260298238,0.926935229853139,0.183555761696566,0.320234756507544,0.74009136950901,0.181213904113961,0.653379188830142,0.664086633887667,0.170614629212135,0.556749999405527,0.619592866332198,0.944605109333974
PAT_1393_1356_371.png,0.0740230506509834,0.0216697010184096,0.991086146165623,0.276938104296693,0.536731410270472,0.617404495956913,0.276910361774548,0.741406475310726,0.577167793867077,0.345290224355694,0.305471992931555,0.309639530087567,0.995234083957728
PAT_416_826_123.png,0.126510471565105,0.0325430005093251,0.964006514836274,0.121501869192935,0.502987424973921,0.487040763838323,0.12093807590188,0.570744876569039,0.501368039519527,0.383557921353778,0.354210335216627,0.462095450168296,0.974442870112409
PAT_860_1641_440.png,0.0794996285651483,0.0565043504712737,0.943753265510281,0.132490212886812,0.344722598382798,0.439837589156704,0.131302549451599,0.552862864412651,0.554865082202851,0.30638760872038,0.477138927596589,0.596288698760706,0.940162045164769
PAT_112_171_863.png,0.155715393346319,0.025456939526675,0.941397212070373,0.05978523659084,0.472216330295896,0.46186536048937,0.0593137511376753,0.4601321082826,0.435213342760938,0.331047918130078,0.338889807118295,0.5437540249799,0.943250190532696
PAT_761_1435_561.png,0.0428104266893379,0.067325976178868,0.977355022562968,0.36393706771738,0.423729523020333,0.702208080729108,0.362824758046553,0.819027288603728,0.712214373066254,0.189227521325511,0.460383551611406,0.423291037392156,0.991284403990269
PAT_201_306_781.png,0.133319762770181,0.0126074836209053,0.991267009721355,0.183564924797675,0.623943627133136,0.422921388241486,0.183632456491833,0.6490077513231,0.472613824247649,0.546198184022797,0.220347669668479,0.269734080989061,0.994692336448813
PAT_2092_4537_438.png,0.139657812318842,0.0131412783904087,0.993951869134922,0.242170356446437,0.554089816274757,0.361461196483464,0.242316010704219,0.625402596289654,0.471098586430979,0.49906926667107,0.235753418381256,0.302365716589005,0.992793996838143
PAT_1566_2435_150.png,0.0762729255535034,0.093658041477268,0.830145978579278,0.0706942110374387,0.248175837205512,0.545709659108343,0.068414892256041,0.498005789172068,0.587061842890149,0.170985591049773,0.577173570094616,0.771676010478327,0.803434976550285
PAT_1070_304_845.png,0.0951637699684772,0.0230785821740562,0.980394866641994,0.156155936295976,0.50775055500971,0.617391374621791,0.155900048192791,0.646596971417153,0.531744917424922,0.317815952596863,0.316644024812478,0.38623053513297,0.987442113871955
PAT_912_1729_244.png,0.209174644885452,0.032071955431095,0.886099386080405,0.0363033693511141,0.488930375862837,0.46489948422763,0.0356178434548268,0.380415920252551,0.383692682095751,0.432327831525049,0.355538726981825,0.595648913890217,0.90461793711774
PAT_193_297_295.png,0.0823575443611784,0.0996426072130788,0.823059706211477,0.0721501559875012,0.290711193422467,0.740415391373828,0.0697129883005214,0.494033219166116,0.569422169016419,0.158477165519608,0.578882580640345,0.742135985899871,0.837586450038014
PAT_1701_3136_33.png,0.217512043231973,0.0141526563309463,0.954396824642688,0.0461763669785728,0.607350016911506,0.438837409514333,0.0459859216938366,0.43137083236411,0.359079358251793,0.583933972939672,0.239722202298809,0.44166421012525,0.964374422034325
PAT_343_717_927.png,0.0757927636069714,0.0481325743098139,0.966771044622877,0.188145600860313,0.396681422079182,0.814422786436971,0.187269717987939,0.662104925519251,0.600125752243346,0.180044165110743,0.430008602966272,0.4881906654507,0.977256642733146
PAT_954_1808_415.png,0.0542496841487622,0.073986235564492,0.964522879434931,0.266200064687699,0.336698389742714,0.541630325249779,0.264755421351735,0.729297090841104,0.670242234869637,0.177085757806238,0.487790763268958,0.495629652725327,0.98092992764272
PAT_493_3016_512.png,0.0697721701981646,0.0442223227849012,0.979896632263241,0.272393034863461,0.445732832167301,0.811551263375203,0.27175462673545,0.719520485926114,0.614194221178296,0.204128167693335,0.417238107115726,0.410196105408458,0.988797350400862
PAT_619_1175_767.png,0.277983484256566,0.0126810960414764,0.971170093029942,0.0670743829003367,0.687035838764769,0.728823200239261,0.0669562671339892,0.476874252239581,0.350175311270137,0.380571601037542,0.192073761673301,0.333976884931879,0.983708379277852
PAT_336_705_711.png,0.0829235730936829,0.0698778347807966,0.902463440362896,0.093827595097651,0.325620780208828,0.533642704478789,0.0922211009131304,0.540387520539853,0.557551423754245,0.262369573552389,0.501299925198382,0.628134054584199,0.922426535001026
PAT_1572_2494_224.png,0.0822811984096045,0.105140551802039,0.907167055831192,0.148307996370236,0.270384548222647,0.49722151824321,0.145843788521891,0.551463108312091,0.608426904974551,0.154980355389269,0.589767818486067,0.695720519828584,0.891546974623276
PAT_2021_4180_381.png,0.232012396952594,0.0162236890297005,0.962917491889385,0.0640028662538635,0.57405810627054,0.46125588104969,0.0637851090741005,0.419730156694962,0.366033302928258,0.56730430769058,0.264461352321284,0.477791433797381,0.955865735601675
PAT_1276_957_406.png,0.0299703022136736,0.317663972569125,0.718203111783164,0.14697051294238,0.142889469761036,0.497620571923215,0.138817154615037,0.616804733219726,0.778444645463479,0.0505471288394412,0.79967437258696,0.899554035036582,0.654254657510865
PAT_1708_3157_518.png,0.127300276550035,0.0214574015402517,0.973244238283395,0.110950248500418,0.531021590701542,0.367603745259191,0.110666464023175,0.574240404865801,0.480000192283611,0.462131889210868,0.29955215382694,0.41527311192851,0.981043569784562
PAT_1980_4018_929.png,0.12432324841134,0.0634964054526995,0.894118555662356,0.0782866168047314,0.377046871805568,0.633494130056999,0.0768263827199666,0.4875225811476,0.510978144915848,0.257305363349422,0.469986110992819,0.639290873631299,0.907336747155913
PAT_1249_862_658.png,0.127913103785959,0.032809529771432,0.979312956949029,0.202867141102814,0.46830816166924,0.247691393437581,0.202424509097987,0.589765739122892,0.50869243875803,0.449239350008817,0.360231532863221,0.438251824916877,0.979349988278669
PAT_340_714_68.png,0.0449849523893875,0.0364372665904044,0.988343883279259,0.356000623123977,0.445325844730676,0.309532872344093,0.355702369077641,0.798270016835999,0.665339279734101,0.304856522793066,0.391291043614767,0.376043614285004,0.993595881119601
PAT_155_240_211.png,0.00898209366832969,0.525502859656097,0.878640854123631,0.568699756855052,0.126549015913813,0.49075802270526,0.555649678967111,0.867716435746226,0.890162808505806,0.0369379462536647,0.864027077464692,0.635199804605055,0.965090578438845
PAT_377_1580_534.png,0.0667187849750457,0.0386749556449033,0.972718032338969,0.18400976092582,0.403776457971545,0.400551869138189,0.183380438912776,0.676246252750795,0.592118757314389,0.34837591695371,0.405570541474114,0.444428940698115,0.983861514519342
PAT_626_1186_898.png,0.137085454232944,0.0161701425676414,0.981159500998094,0.120268682012284,0.584307557120225,0.671309604053869,0.12014107539953,0.599466984195546,0.469148482507029,0.332236276115259,0.257647659705444,0.349102252360434,0.988900717576101
PAT_666_1271_645.png,0.316914308406014,0.0105483712173733,0.930133372895012,0.0222088099388727,0.614356512023088,0.630067213750587,0.0220770227954951,0.301896820029667,0.262933213694892,0.527563611335752,0.206080559369436,0.497923573659879,0.929146261865075
PAT_267_412_275.png,0.15574420231866,0.0274491762397681,0.970126314736862,0.124216944958161,0.602368388380098,0.487789558578829,0.123793741386376,0.593752806987923,0.479132990244776,0.405372584235812,0.296110852583317,0.377473339611197,0.986007111147035
PAT_1257_887_828.png,0.31883269306252,0.0141556871184211,0.925372343616048,0.0267165190082335,0.58296871395504,0.516244605495295,0.0264953091118239,0.300969252631041,0.284638531657791,0.497063024246095,0.246781585507853,0.54861395472751,0.907410475894515
PAT_1981_4023_673.png,0.0661621605127794,0.0430482474600483,0.966241229498275,0.167016216059639,0.417566595987315,0.294478128164688,0.166243071768811,0.662827052020242,0.600504312045602,0.326428050662462,0.417403473367396,0.488959749292583,0.976981133224751
PAT_86_131_107.png,0.0171046227296767,0.285323092108638,0.90260835013971,0.382910092945138,0.163801921097456,0.429574329014317,0.375994183702605,0.778530906946088,0.852632213886168,0.112756614179994,0.769781671226791,0.732628563351136,0.914065447912
PAT_650_3858_329.png,0.0767976162908496,0.0367037401146212,0.974054911054326,0.183571941155428,0.438024452928408,0.454929900933078,0.182994677743493,0.670150631144731,0.581628026084196,0.327576689335916,0.381254552254485,0.437815347785026,0.984043700418209
PAT_403_804_994.png,0.0288557172462291,0.161785263518892,0.931648229861372,0.307163439930765,0.252779478261838,0.436677971754196,0.303433919194596,0.765955432156467,0.772120195175775,0.151661873437473,0.640005660099315,0.614219408094561,0.960225803583267
PAT_964_1821_83.png,0.0779535105700248,0.0802963529215342,0.881483738564008,0.0881849781322329,0.290811555331323,0.659810061217301,0.0862907915241439,0.530696747854596,0.567821274750965,0.196084901174962,0.538891981115644,0.666097116857163,0.902720612444771
PAT_1243_837_806.png,0.10714857661799,0.0356395860015828,0.963524306328631,0.130378128784408,0.465948527174389,0.434879069816641,0.129745467836954,0.587086290184263,0.52916740733985,0.344098430082749,0.380897768709445,0.486505794617467,0.97175212057617
PAT_931_1762_69.png,0.0572386039277815,0.0873394909978252,0.928069118635687,0.159007888872227,0.331317462486063,0.663696840013936,0.157036901440734,0.641395777677863,0.642938744641362,0.16432739525704,0.533992201506954,0.602532335652116,0.949797740384565
PAT_86_1109_306.png,0.146442039070783,0.0255251946728999,0.969171381207505,0.113105808176616,0.512066245091541,0.898263248303535,0.112716569985153,0.578979296647217,0.488329538818199,0.252192021750907,0.331268894789123,0.420518653349558,0.980500329255708
PAT_313_669_908.png,0.13098164921052,0.024024237412074,0.965577928544774,0.0965634011312622,0.488959448630361,0.584999121921566,0.0961882445497221,0.555518029103863,0.481715394833496,0.344226860325598,0.326128439122587,0.452572970668099,0.974551176372991
PAT_846_1607_895.png,0.155931956504265,0.0192562014473203,0.977602282089139,0.119056802915641,0.595048673849126,0.839227040504978,0.118844703761314,0.573349986300516,0.454833190322939,0.338818090344091,0.264844960877328,0.367412275291702,0.986086359067176
PAT_180_279_377.png,0.0479799742922024,0.0495155365443628,0.982717712175429,0.343516829502984,0.370717341320989,0.470414338522874,0.342848922246836,0.745588461311659,0.665220705745497,0.220439745263791,0.444798692069505,0.458866254394564,0.985985104018665
PAT_803_1522_907.png,0.245709459007364,0.0174249352153268,0.969726329721628,0.082821240263898,0.593234317764853,0.575431330011483,0.0826010102760686,0.463816151056301,0.382417083564647,0.460550030721153,0.25941197282247,0.425916897402296,0.971347601972575
PAT_2089_4529_762.png,0.179248228808474,0.0136227395492681,0.972606315549567,0.0745608776972184,0.60894191435976,0.603002514995714,0.0744293683330884,0.511413836471237,0.401676585017446,0.471936790917781,0.233691655462567,0.374203201359267,0.981640933503893
PAT_1497_1712_633.png,0.342352177962861,0.00385679008793095,0.985176776158899,0.0581034211706285,0.855717110305487,0.747472576493124,0.0582072952427781,0.469777533317261,0.277976567415188,0.570183494259868,0.0870914855312001,0.193057167383789,0.992944777364443
PAT_1349_1229_828.png,0.105940140141909,0.0151301242354327,0.990743738868701,0.202072870308088,0.587744945469471,0.587167605404034,0.202102079737475,0.667867801432422,0.49548331504812,0.411696250097495,0.246923556810526,0.277568597682151,0.994865197124767
PAT_621_3591_171.png,0.0583405232323773,0.0391968604620786,0.988310717679231,0.379321751824695,0.448226177555951,0.446961496771216,0.378986423973876,0.749381176796369,0.628829968153057,0.325152760888989,0.392679945586409,0.388732348710496,0.991545775246083
PAT_992_1864_653.png,0.031528769953596,0.227965578726281,0.842072311927835,0.189103283747972,0.165259003929396,0.663131269187076,0.183416651766522,0.677873689667741,0.729592049117986,0.0972037935512058,0.729170332995576,0.688326683023732,0.920336030816971
PAT_868_1657_698.png,0.345907621380802,0.363066366769638,0,0.043443563107321,0.00239459612888543,0.871878880367787,0.0339120177536111,0.208175929509058,0.179328916699111,0.04256196173625,0.809089900391177,0.277382373160775,0.979296689422757
PAT_1267_912_371.png,0.18068440770715,0.00744591147869665,0.992127058146695,0.137711828640882,0.728656954224803,0.967004546256106,0.137845182611655,0.622526874939856,0.418210146228393,0.37145727341921,0.16229289794456,0.208117779110947,0.996191250852023
PAT_532_3216_633.png,0.0808281867085552,0.0529415256763692,0.95459992586848,0.153289175346683,0.459093475394201,0.541872663385248,0.152229646646593,0.654550050552822,0.593821577492439,0.278763748730104,0.419533020623587,0.489677057699754,0.976265347824366
PAT_899_1702_32.png,0.488726736798428,0.00952883267323373,0.859799369520777,0.00722845117616647,0.636487569012575,0.583040076279462,0.00710032604592251,0.154107315991457,0.16404541807204,0.598204039952908,0.193352237059303,0.601125374588261,0.827866269210755
PAT_701_1321_156.png,0.0078408970911623,0.369938128248331,0.916711248439557,0.577724823304454,0.206607656757114,0.580978124636072,0.568851825662759,0.876922432387789,0.899900979088907,0.0719111240889698,0.783303684036297,0.643892910133293,0.962016774924402
PAT_230_1008_673.png,0.134226878652795,0.0512469167646944,0.886722770201662,0.058760518451635,0.411132464780753,0.587739775165997,0.0575972878062351,0.466299082805352,0.481545670926584,0.282218320003213,0.427151080698858,0.624271568416893,0.908353751465736
PAT_1365_1253_912.png,0.361235354680392,0.00303412726924829,0.977072878991822,0.0344098945934564,0.784345873681832,0.780868647788378,0.0344984237891163,0.379195683276722,0.23230835568823,0.577624966169035,0.0816928566104488,0.268223795534512,0.983991785062969
PAT_886_1684_297.png,0.09221887259743,0.0145169042025095,0.996785693846118,0.367588365277052,0.610168935276913,0.840465617628629,0.367894962433255,0.768664026057499,0.551632072342172,0.337475542771849,0.23674381937388,0.219124146200718,0.998241499922862
PAT_1671_3008_622.png,0.0479001854148431,0.0439684507331099,0.987453128624944,0.398662853857202,0.507887000875126,0.600207333303218,0.398230336437723,0.830560679673128,0.675635967257125,0.268923318967925,0.399494510398929,0.34190644184023,0.995544119748168
PAT_955_1810_892.png,0.0497571497616868,0.200476771246674,0.760701354331566,0.108309195880581,0.190774141995701,0.415326138973783,0.103230760491069,0.565908533525759,0.654004547457769,0.148075305389259,0.705240288914167,0.753399876896199,0.849996011116803
PAT_630_1196_710.png,0.0940494557989769,0.0254195362917679,0.975653688317978,0.140023022053816,0.505001323728152,0.473592126243576,0.139679053223244,0.623615550004336,0.523442393351393,0.428514517875757,0.323735675391964,0.410620489745221,0.984287572911063
PAT_1557_2399_681.png,0.122084056577429,0.0119232451682674,0.99273711165039,0.200159439474073,0.6428488204839,0.73538438943642,0.200271446681291,0.665237556274357,0.479543929000402,0.349898922254053,0.21415319879708,0.255020050486653,0.995689406524852
PAT_1730_3236_7.png,0.00451237750631517,0.407593907805978,0.855225973890043,0.370544017242627,0.0777404320446737,0.696109842298196,0.360336691628899,0.816139416424189,0.932080962112209,0.0234662883753377,0.872643701015975,0.802723743390868,0.867733871743027
PAT_722_1376_280.png,0.0789609878630418,0.0193471792702091,0.990594103254668,0.242707499002732,0.50970782174847,0.573115815875322,0.242687932784342,0.73614492317699,0.573997126490257,0.333944419698317,0.292707092860409,0.312792872916877,0.995049093594194
PAT_135_202_105.png,0.0378851719711918,0.122986608064918,0.949007865598746,0.310759244970267,0.265725918295145,0.391601382727035,0.308073630430113,0.751452600500132,0.736497760883594,0.138864463231882,0.610124798199016,0.575623435720783,0.968080210870209
PAT_386_785_536.png,0.0251788929585279,0.194644788567284,0.934380342212137,0.383635483657663,0.19083157735234,0.449308421048603,0.379147233253154,0.746440911793985,0.77133014141896,0.129574437333503,0.693088826329984,0.638270238341261,0.951804797026441
PAT_1222_767_519.png,0.105863187946474,0.0752339067376175,0.798218387444374,0.0465106780407242,0.324853935378565,0.863267421021729,0.0446862500966169,0.425932195272784,0.519116873983936,0.155582385431452,0.525323040137971,0.786484566777859,0.753696687084046
PAT_1928_3876_437.png,0.0892927083554174,0.0116958070411867,0.99408680754697,0.225460630624528,0.587052344115055,0.411235327674918,0.225618617889925,0.716556077881731,0.522152193286451,0.491095012477193,0.221273334641096,0.251122368449129,0.996838575765748
PAT_522_3174_761.png,0.1090167985367,0.0242465897849212,0.988579905223871,0.253365433236652,0.523751664196799,0.582479892532311,0.253231565759823,0.640057212431884,0.526807628732946,0.345035788942619,0.315572678691558,0.385796639547139,0.987708025929585
PAT_334_703_907.png,0.0764829952019772,0.0812961705440244,0.893946842639085,0.100222518172083,0.295990607496427,0.47674920927458,0.0983205571561047,0.559129403327265,0.595058006541612,0.216711765020307,0.539202140910244,0.666617541766705,0.907763205101436
PAT_528_992_124.png,0.173854411969863,0.0276546494693019,0.918369793442056,0.0454380665716954,0.485277225690483,0.417504369826667,0.0448851492378586,0.422291383884659,0.414880827967152,0.470314977683088,0.345381932503293,0.577506281981164,0.922970236961646
PAT_2077_4463_77.png,0.433541794136492,0.00304357731146244,0.971160072081643,0.0270561714523135,0.773146726398857,0.71125402522255,0.0271328527124596,0.328421843378668,0.203601686502213,0.631009228179174,0.0829087268997322,0.30452466978016,0.976697853277734
PAT_1892_3760_713.png,0.218212521233091,0.0108185362204914,0.985170616321172,0.108612685251119,0.641953965585286,0.65747738133716,0.108609906771071,0.516104885800544,0.385055386620786,0.387678738227025,0.198729269829615,0.331141171128425,0.9865934758188
PAT_228_348_535.png,0.0679276651628372,0.0278501707387672,0.987165629535859,0.260766302109778,0.509981078825295,0.307724521435658,0.260547673644132,0.744461776281979,0.59806884134303,0.427887627810897,0.339180901516089,0.343364106866207,0.993680377973071
PAT_1088_373_781.png,0.14689344537889,0.0404019375305578,0.904171913694501,0.0554028328055705,0.363722324750509,0.800849968972971,0.0545245151949882,0.406841467179857,0.41982783222058,0.229317204690687,0.41612726403288,0.599196538761493,0.911201602571181
PAT_2066_4417_201.png,0.101447606496761,0.0219223604129882,0.984777658469804,0.18519860644015,0.523867064259492,0.330498280739763,0.185019451687307,0.62841573732773,0.507565140466562,0.443933334918756,0.298999462004952,0.369883135164093,0.988534325305466
PAT_856_1626_523.png,0.0714343053254855,0.0936302015319742,0.916952704183518,0.147728772897151,0.313030642270837,0.515941435552202,0.145571664113841,0.606553230194665,0.604712145111297,0.171676570818451,0.516892376942782,0.594016453382534,0.946812865137288
PAT_900_1711_622.png,0.119275872978383,0.0840207412208956,0.890666504692242,0.100463983838852,0.257572717937693,0.555811594898141,0.0984894951365987,0.490353746017608,0.474304500561432,0.234562929206753,0.538878849233038,0.541150065707466,0.948483129471976
PAT_809_1528_118.png,0.102790812168942,0.0417811157862007,0.935800923087,0.0869532011821467,0.363236486444482,0.787751482394073,0.0860877246714602,0.524081464758652,0.505921088259523,0.21530462361319,0.425754370057256,0.554062119631318,0.949201986997101
PAT_632_3700_890.png,0.0227545769866055,0.131137667340802,0.983064353903715,0.881615384248209,0.316282404290319,0.635313796259722,0.879611753728295,0.884975886529457,0.800832844131953,0.151568864440802,0.577981284042359,0.469473197360866,0.989931982202554
PAT_949_1802_582.png,0.101366592438915,0.0381230402824753,0.956390068817168,0.116947621960655,0.461545263390656,0.435441464521082,0.116227328086344,0.598054058488546,0.536022112496248,0.336881418904989,0.381866851735618,0.479618313778536,0.973701257533895
PAT_2160_4814_243.png,0.0643684506169885,0.0594257939193368,0.953133959437961,0.16601864723111,0.373812258177368,0.613492716014148,0.164805673432386,0.645468380266864,0.614084936661236,0.197642677634469,0.463075532326816,0.54156468491257,0.966431639353253
PAT_1811_3487_560.png,0.276631532240109,0.00684262546951241,0.969304083666797,0.0401744903680419,0.663476626043325,0.671267168365341,0.0401701950615753,0.394787209950408,0.287865160204233,0.466133406731199,0.154040909548725,0.359301413847702,0.975194322850419
PAT_1036_169_687.png,0.222248226535503,0.0204452524387497,0.910540702572679,0.0305900088438502,0.502021820626508,0.621713380461219,0.0302066002631473,0.349396462512757,0.343280058295519,0.420724915463368,0.302361856797818,0.572677665954978,0.906799031944486
